actual,predicted
3.0,2.4015683507847285
3.5,3.5639407635630262
4.0,3.8407494931083828
5.0,4.018794046051772
3.5,3.670757755199162
4.0,3.7765902947371135
3.0,3.4580986504733024
4.0,3.7618767406119593
4.0,4.07990903825055
5.0,4.368072746835674
3.0,3.700981141038208
0.5,3.0461864097034344
5.0,4.345089822474417
3.0,3.7207444118325785
4.0,3.24833448335653
4.0,3.7274325531909893
5.0,4.144931612511367
3.0,3.610484677574202
3.0,3.64844356096614
4.0,2.8705482171922694
3.5,3.091335498283971
3.5,3.3918838545031647
3.0,2.816223634450876
4.0,3.8245059640692833
5.0,3.9867706082118066
3.0,2.7009016117791558
3.5,3.577399837206765
5.0,3.8111588291093366
3.0,2.6898636908410807
3.5,3.0613381168078435
3.5,3.786833210544653
3.0,3.7370070201270806
3.5,3.256287933861656
4.0,4.159215410469325
3.0,3.108662628209782
4.0,4.218530268505165
3.0,3.4405687076891738
5.0,3.742673276133768
2.0,3.2770244323374684
4.0,3.3952094946912617
4.0,3.836711846296134
3.0,3.5415370335488245
3.0,3.416966066109474
5.0,4.110379195932772
3.0,3.2258324371335245
2.5,2.736720195154139
1.5,2.8453245464298504
3.5,4.291744158573975
3.5,3.5918877458893816
4.5,3.751557024456809
2.0,2.423707632256787
4.0,3.9512918420528185
0.5,2.9011253952300424
5.0,3.7028500453516724
3.0,2.8823255823007914
3.5,4.2907872200718815
4.5,3.9951713663699455
2.5,3.470156683112512
3.5,3.8799019749372463
4.5,4.277157474451382
5.0,3.6641603300050978
4.0,3.3296862689496183
3.5,3.940871779791432
3.0,3.9819651978593056
5.0,3.9914874414495127
3.0,3.11088168355956
4.0,3.800711830845417
4.0,3.421748550825057
4.5,3.01726096235664
4.0,3.439578204463523
4.5,4.272956123944521
5.0,4.340166465046282
4.0,3.1868419346245274
4.0,3.6136010640442624
4.0,3.6047767240920146
3.0,3.6543193392972833
5.0,3.2505283618611753
2.0,3.2013316899351882
3.0,3.8495135300395757
4.0,4.315862182968927
5.0,4.2581098393984265
3.5,3.3409727820341852
4.5,3.8103271165942787
2.5,2.724421072803226
2.0,3.016790532691589
2.5,3.7420301651943255
3.0,3.476735271060146
3.0,3.515381950943523
5.0,3.718688270753739
2.0,2.353526189741061
2.0,1.4426039380250963
4.0,2.743772438657209
3.0,3.707310946106573
5.0,4.223156886880302
5.0,4.233989132879264
5.0,3.734313700554602
3.5,3.4572841407293655
4.0,3.7333485654037344
3.5,4.037884630650852
3.0,3.348786070942562
1.5,3.406860028335029
4.0,3.686542317165048
4.0,3.6345628929026574
3.5,3.395530493269433
3.0,3.241014479633227
4.0,3.0658556874535186
2.5,2.9727706713725057
2.0,2.4929511764616787
4.0,3.449874000285125
2.0,2.872741479328531
3.0,3.2235940335217887
3.5,3.8731014622098776
1.0,2.9364431434745346
4.0,3.032781123170618
4.5,4.201403333296843
1.5,2.8492351665402174
2.0,3.489865787344252
4.5,4.0154174923309975
3.0,3.4195528027337527
3.5,3.380930464200377
3.5,3.2039426251240686
3.0,3.561460152019349
4.5,3.6412037382480973
4.5,3.765087595570026
4.5,3.748852579332095
2.0,3.1956249544196127
4.0,4.106255425616536
2.5,3.1948426316789877
2.0,2.9646748816244712
4.0,4.128067814334736
5.0,3.6148903320714005
5.0,4.702169777055127
3.0,3.4815293849381095
5.0,4.13714736678887
4.0,3.5987218422044807
0.5,2.440718822042273
3.5,3.401627281790999
2.0,2.3936970661798096
4.0,2.790292383958029
4.0,4.5831704414099015
3.5,3.8283877602645435
5.0,4.54374669417176
4.0,3.408152115856794
3.0,3.874834171412646
4.0,4.298384060172131
3.0,3.2094791126100812
5.0,4.285317724608266
5.0,4.135997648605367
3.5,3.7774175708523243
4.0,3.3324296581960122
4.0,3.6375805195563236
4.0,3.5010800562587407
3.5,3.8616165856665443
4.5,4.632935838949092
4.5,3.842656587019312
3.0,3.86274065538105
3.0,3.385704418353803
2.5,2.3904765735054516
4.0,3.0124924235903277
4.0,4.003432974053927
3.0,3.3730977926437045
4.0,3.031772752718748
2.0,3.585416288627468
4.5,3.9564627273918407
4.5,3.454173533437139
3.0,3.3554932932042827
3.0,3.7939267647036647
4.5,3.899270121465773
2.0,3.1312676639381647
3.0,3.518127112156319
4.0,3.589279840458814
3.0,3.3214321911345994
3.0,3.835211123413432
4.5,3.9773040308320624
3.0,3.401687777398461
0.5,3.5598075471781296
3.0,3.003264530992364
4.0,3.9109604148294226
3.0,2.8420082399895286
4.0,3.3051036990324736
3.0,3.247495246792966
2.0,3.6798876401820664
4.0,3.8812390068579457
2.5,2.165519212291393
3.0,3.278626833187314
4.0,3.153292278570526
4.0,3.9344464011354274
3.0,3.4238646943305375
3.5,3.421570599161934
3.5,2.8247274594381606
4.0,4.181995988413284
5.0,3.6187992726333604
2.0,2.942620913221236
3.0,2.775267312877198
3.0,3.4744198889092957
3.5,3.2245059912394356
4.0,3.333930247563844
3.0,3.4928890359027984
3.0,2.810740705870134
2.5,3.2983425884729263
5.0,3.6322854378299554
2.0,3.2182972826548704
4.0,3.5404738916239507
1.0,3.175233900904252
3.5,3.3854702863742423
3.0,3.3655798912814765
4.5,3.9268292369309306
2.0,3.34628995351476
3.5,3.403497381373423
2.5,2.693156165900017
2.0,2.9060497762067277
4.0,3.04845602894771
2.5,3.403735066884638
3.0,3.2127858700580916
4.5,3.5023927925870706
4.0,3.0851914059628434
3.0,3.0469305621537797
4.0,3.267380782853099
4.5,3.474747315171452
5.0,4.550845685320389
2.5,3.387187096784019
5.0,4.706235302780634
4.0,3.6307942358649434
4.0,3.755457954401135
4.0,3.1461215826655993
3.5,3.2618132650638203
3.5,3.5375003778204412
2.5,3.358481445928658
2.5,3.6875562601238987
4.5,3.7087365687505978
3.0,3.5799288496847828
4.0,2.9723769461960763
3.0,3.266331715627301
3.5,3.649351509946486
3.0,3.1085991531836643
3.0,2.8678611974816106
5.0,3.785614621340733
4.0,3.9999551599849688
4.0,3.246883036420252
5.0,4.205758546054966
4.0,2.9672343786389703
4.5,3.3364425792996535
3.0,3.2800652355176765
4.0,4.232991419475785
3.5,3.3713374265749927
1.0,2.74384420383121
3.5,3.502530538359004
4.0,4.114061154240422
4.0,2.9920568089132784
2.5,2.920331688985255
3.0,3.374353009682459
4.0,3.3379717917419356
4.0,3.5451504691837714
3.0,2.900854498465325
5.0,3.9546299210501537
2.5,2.2991683018045097
5.0,4.184188135253736
4.0,4.277975021584077
5.0,3.5430231969208643
2.5,2.012670329378782
5.0,3.7411227956504565
3.0,3.352674264505729
3.5,3.830415691960694
3.0,3.279625548434067
4.0,4.2755761524850975
5.0,4.462505073247316
4.0,3.8320396811691895
4.0,3.4751094750995692
5.0,3.8977589525613046
3.0,3.6872242473341466
5.0,4.707176780538435
3.0,3.6697834588201377
5.0,4.330832946752124
1.0,3.874644509086699
1.5,2.7677431994493564
3.0,3.0512720207841038
3.0,2.869195049316852
2.5,3.6350084553645248
3.0,3.4889082740805257
5.0,3.9133131520360496
5.0,4.1239881470757105
3.0,3.758206879775073
3.5,3.4847028978793935
4.0,3.6713919756621136
4.0,3.019510238223552
4.5,4.393370983095849
5.0,3.8841533675640827
2.0,3.0819289023820247
3.5,3.8985704812410247
1.0,2.9643305161426174
1.5,2.1651037189714826
3.5,3.790693670430245
4.5,2.9561284672184094
4.5,3.6394708974066066
4.5,4.046313703773464
5.0,3.0691981806824913
4.5,4.265435447339835
0.5,2.258556712151918
3.0,3.30130772279799
4.0,3.071266075644641
4.5,4.244106532932204
5.0,4.063081008537247
1.5,3.0258699924133956
3.5,4.7954505902193025
2.5,1.731307703590236
2.0,3.0978464878507137
4.0,3.6001181975815277
2.5,3.2649820286066125
3.0,3.288413059446018
5.0,3.0511921065326817
5.0,3.9723940324370886
3.0,3.530013608869107
4.0,3.5162350956915502
4.0,3.186690384368688
5.0,4.3863449272883726
5.0,3.4168036149033236
5.0,3.676648778839354
4.5,4.19032607082624
2.0,3.0268958874766465
3.0,3.476706780622643
4.0,3.4475554198327765
4.5,3.739338792497075
3.0,2.9838321527025067
2.0,2.82954081972066
2.0,3.5387790893623343
2.0,2.556675729687124
3.0,3.625960835664705
5.0,4.320914006375714
5.0,4.128294213603607
4.0,3.648194937032847
4.0,3.6293773904835693
3.5,3.285504910940196
4.0,3.7275954450938857
4.0,3.7485238124502067
3.5,3.0865172150814075
3.0,3.61009511362153
1.5,2.8826932509153513
4.0,4.113057480424343
3.0,3.7048099723123746
3.0,3.244549054892614
4.5,2.9677552464203387
2.0,1.5569841395295663
3.5,3.4533866749916355
3.0,3.417969982874806
3.0,2.6995336062328428
3.0,3.342849652026499
2.5,3.48382192675936
0.5,2.884397598599808
5.0,3.7200380493551215
4.0,3.5822884146538163
4.0,2.8583248568514743
4.0,3.190236604468279
4.0,4.373490715845927
2.0,3.3987027285165428
2.5,3.339370717773526
4.0,3.940814165904719
2.0,2.562996557180172
4.0,4.163084680080834
5.0,3.9798033009570464
4.5,3.883275307428584
1.0,1.8960583440078556
1.0,2.4528924295175507
3.0,3.0222075254685326
5.0,4.370102108253973
3.0,3.4834951132911716
3.0,3.6848452764878945
4.5,3.995315720133001
2.0,3.4957365765569013
3.0,3.301094222474733
4.0,3.255966084263155
4.0,3.438803083820612
4.0,3.894089642886294
4.5,4.357464457061707
1.0,1.5723473753473693
3.0,3.253568966999391
3.5,3.957584974467862
4.0,3.459444717404008
5.0,3.4766033735633175
2.5,3.01086197052497
2.0,2.8808952188337673
5.0,3.946095088217646
3.0,2.702545973694844
4.0,3.344534922717155
5.0,3.5430110337924585
4.0,3.748904092763069
3.0,3.235474892934006
4.0,3.062963309791983
3.0,3.9112624042471165
3.5,4.307975094968493
3.5,3.7736153442283373
3.5,3.345745845896962
4.5,3.8999626850020963
4.0,4.409687136693765
5.0,4.229867386117171
2.5,3.562348853681727
4.5,4.07767464713913
3.5,3.1738153983837725
5.0,3.4444662969201696
4.0,3.6525636379755078
0.5,3.709991854235905
3.0,2.751264626832461
5.0,4.148127413192613
2.0,3.3218708773147814
2.0,2.433343864851116
3.5,2.312232062432324
5.0,3.8983114492438324
3.5,3.3683822692219576
3.5,3.741702000647385
4.5,3.9047868687004117
1.0,2.3877328561591624
4.5,4.1844625758418905
4.0,3.810938391825207
3.0,3.2565570180274497
1.5,2.1624285770494795
5.0,3.2937117915925485
3.0,3.434347056365011
2.0,3.4219895259853477
2.0,2.629068577272022
4.0,4.074122745940472
4.0,4.294199370312777
3.0,3.706911039410011
3.5,2.827882921064165
3.5,2.724702734425591
3.0,2.5798435980622556
2.0,2.422737667783166
4.0,3.4305693562102664
5.0,3.476735271060146
3.5,3.6895357671991804
2.0,2.8289370868949835
3.0,2.490432117441338
5.0,4.1816765605448
4.5,3.3484165724084107
3.0,2.770109053156571
3.0,2.9675899060309616
2.0,3.4002752925661084
4.5,4.35056757589276
0.5,3.5874402841140016
3.0,3.7484540116283207
2.5,3.6556034931969816
4.0,3.557918407868313
1.0,2.5985060520260026
4.0,3.7823590029726035
3.5,3.2346468387355203
3.0,3.5422397890362456
5.0,3.860652723788423
2.5,2.8992896609757075
5.0,4.721045518373968
3.5,4.082756350810455
5.0,4.194141359842743
3.5,3.685276934973731
3.0,3.726875691564795
3.5,3.927466271437468
4.5,3.7760436236705384
3.0,3.285153729643986
5.0,3.7938348543949476
3.0,2.72428701870761
4.0,3.3837794832656134
4.0,3.604850587622277
4.0,3.9857414975517464
4.5,3.6244877727955203
4.5,3.71586533227762
4.0,3.480955474939075
2.5,2.626783155659007
3.5,2.507960464769815
4.0,4.244279928561775
4.0,3.2491829250246744
4.5,3.8316633404761817
3.0,3.47973837746965
2.0,3.0276019689064273
0.5,2.5479477484442543
5.0,4.299141987124654
2.0,3.4476336285178157
4.0,3.6567120822524775
4.0,3.642628859894094
3.0,3.5697927948655606
2.0,2.7921980312327266
4.0,3.3795296958396404
4.0,4.265549268329179
3.0,3.2045261956370723
4.0,3.6329376009201315
5.0,3.7234631150196407
2.5,2.695482171005946
5.0,4.139793449591968
2.0,2.807193091184206
4.0,3.462465735981547
4.0,3.6271674795832323
4.5,3.9406540310997284
4.0,3.7681964028431705
3.5,2.7388865930543607
2.0,3.625980712765852
5.0,4.11354692137249
3.0,3.9230371550659573
3.5,3.6429423724800705
4.0,3.672426426925851
4.5,3.8820634045955793
5.0,4.037333874550458
3.0,3.4436551129003066
4.0,3.564534824059889
2.0,3.4510481549320415
3.0,3.72052278437975
3.5,3.3474101125783555
3.5,3.3908979042639507
3.0,3.463070749063194
2.0,2.4673599269327564
4.0,3.9872985708948296
4.0,3.8052853112704654
3.0,3.0672375093805417
5.0,4.134326498540768
2.0,3.192058077717442
2.0,2.8532174840254987
4.0,3.6975075740190437
2.5,3.657880984563318
3.5,4.292343568151964
2.0,2.252016649184623
3.0,2.894512335293102
4.5,4.308070720076864
2.5,3.238045015077737
3.0,3.5532514701859594
4.0,3.9048098061525405
3.0,3.556130832161434
3.5,4.116742413137484
4.0,3.298848814698824
3.0,3.496278025369419
5.0,4.424592738699044
4.0,3.5885803738162325
3.5,3.7318530271720487
4.0,4.007430176072972
3.0,2.805077489646408
3.0,3.5723877920569493
4.0,3.192693159188038
4.5,4.649311989456328
5.0,4.420492110058836
4.0,3.3226089143057864
4.0,3.0808207193150814
1.0,3.3333782768054623
4.0,3.9956755386431655
3.0,3.516890644048064
5.0,2.6611312378548764
4.0,3.713035357956245
4.0,3.049852085148684
3.0,3.8485599915885693
5.0,3.851419526073182
3.5,3.1603189730383914
2.5,4.105402559253849
3.5,3.4431891518952407
4.0,3.487326720895354
5.0,4.250110333817804
4.0,2.9112051367989458
4.0,3.4748396002682407
5.0,4.57482967051663
4.5,4.515343411371062
2.0,2.547634819482349
3.5,3.082686632481606
3.5,3.485800634844042
3.5,3.300259775557183
3.0,3.0408626068375217
3.0,3.4074331126050197
0.5,0.8495192094577358
4.0,4.0071853173506184
3.0,3.678280591236075
1.5,3.028608056431552
3.5,3.1901695845114086
2.0,3.9457816953000195
4.5,4.1319286335911665
3.0,3.0339274007621606
5.0,4.361611652337567
3.0,4.527716930077882
0.5,3.419631856807006
4.0,2.884365569929157
4.0,3.362454176172052
1.0,3.1823288064112334
3.0,3.526253240576829
4.0,3.9445724501436428
5.0,4.355385187672475
4.0,4.588323842097032
3.0,2.7623467814618716
4.5,3.8697670650279754
3.0,4.156440802034739
2.0,2.8533955320278954
3.0,3.3580149625928812
3.5,3.657014291663081
4.0,3.5521269639135427
4.0,3.7993692910511716
1.0,3.2683626215057444
4.0,3.420408881422905
4.0,4.1575265559075385
5.0,4.046798939305212
3.0,2.7207412555183783
3.0,3.4981760993759154
3.0,2.9318726010782714
5.0,3.9088647865652852
3.5,3.9527207962054427
2.5,3.043748223259067
2.0,3.4014364779393764
2.5,3.665440284596065
3.0,2.8938436981105466
3.0,3.287785774336054
4.0,4.009874983767708
3.0,3.605170328538337
3.5,3.3855159552257286
3.5,3.4347908696261396
4.5,3.8825046351575496
4.5,4.496977980837412
3.0,3.4880691420644996
4.0,3.6036932060926263
3.0,2.809968476197154
3.5,3.704020520667412
3.0,2.799194249179668
4.0,3.4939745725811164
4.0,4.042277419756856
4.0,3.7721197591382336
0.5,2.381152014120534
3.5,3.653407287007597
3.5,3.2160137826654642
4.0,3.770037530323502
4.5,4.300789351138911
3.0,3.0859083271422607
4.5,3.8934333543275423
4.5,4.064488022334105
4.5,4.262870844866662
3.5,3.4546023138754527
5.0,3.663364499212065
3.0,3.278527845649872
1.0,2.8209480503234663
3.5,3.7678941351448936
3.0,2.8058345549562724
4.5,4.049262754881749
3.0,3.8639342994818224
3.0,3.5173120743771817
5.0,4.291543595639928
3.0,3.044507353786325
3.0,3.6664884853089226
1.0,3.1328309047074225
3.5,3.2725230844767736
4.5,3.476735271060146
1.5,2.7218291216780472
4.5,2.786198986935562
4.0,3.25671221565614
3.0,3.5370593656071176
3.5,3.6762833438650935
5.0,3.9586114019801113
3.5,3.4023086450593736
3.5,3.7389389215778333
4.0,3.908867654006719
4.0,4.278214145244446
3.0,3.7886373750735887
2.0,3.6503251343067253
2.0,1.8655511848036996
4.0,3.526696120907354
4.0,3.4700229700085665
3.5,3.7812868156889565
1.5,2.702046810564954
5.0,4.5164257304803375
3.0,2.679594071900258
3.0,3.7250369138302273
5.0,3.731488355156016
2.5,2.359191331482622
3.0,3.0630544179832926
4.0,4.180785670330875
4.0,3.927466271437468
3.5,2.7215439819483533
3.0,2.681456565294844
5.0,4.47079783266488
2.0,2.9628576155440234
3.0,2.725896121274822
3.0,2.596444819546504
3.5,2.7036187721361067
4.0,3.1858321301115193
1.5,3.5838066195900216
4.0,3.2808387639929846
4.0,2.7785872278517556
4.5,4.258479403116818
4.0,4.651347330278059
3.5,2.9225276824608595
2.0,2.7150791312914664
4.0,3.4743707462367417
1.0,3.3532483007678455
4.0,3.7320911242871007
5.0,4.467440168015012
4.0,3.872182156405138
4.5,3.5995907301101964
3.0,3.6297110225730216
4.5,3.476735271060146
3.0,3.3567437120844947
5.0,4.179250957048102
4.0,3.76103946301782
2.0,2.9984904830243866
4.0,4.338466219179266
4.0,3.863448275402761
3.5,3.4791370990483848
3.0,3.5430641832108694
3.5,4.202815048889071
3.0,3.8983099711321603
4.5,4.028837142981972
2.0,2.5560516116976597
4.0,3.656493480187893
3.5,3.875772001237388
2.0,2.845373589210583
4.0,3.54190657491723
2.0,2.7170279149864918
2.0,3.14923644172873
1.0,3.1186784967975494
5.0,4.236902053751932
4.0,3.6057020905058965
4.0,3.5346182980722625
2.5,2.5685242042219074
3.0,3.525367577253923
3.0,3.570224810124375
3.0,2.945995639398395
2.0,3.0761830256152076
4.0,3.7636540798809417
4.0,3.7791220287901077
4.0,2.436050788070964
3.5,2.5445300897921865
4.5,3.816121666454739
4.5,3.916871560966538
4.0,3.5167755035752317
3.0,3.20662684985498
4.0,3.6075637511743484
3.5,3.2130829039728193
4.0,4.070280522890168
5.0,4.30813201630063
3.5,3.8839437957756524
3.0,4.111967855411875
2.0,2.7735505852071665
4.0,4.144800305783141
5.0,4.735510686394656
3.5,4.02166725094728
2.0,3.7039509809487017
4.0,3.2547334568285917
4.0,3.092997097880061
5.0,4.067233024614496
4.0,4.203061656721898
4.0,3.4293939855657483
2.0,3.168284773638286
4.0,4.331903751111126
3.0,2.904664680072933
0.5,4.156821369071784
3.0,4.022241046280125
2.5,3.0403057834689444
1.5,3.21875718449826
5.0,4.316798705303279
3.5,3.55915688760251
3.0,3.488832669705209
0.5,2.258945373213733
4.0,3.8902470543162133
2.0,3.3782144320446075
3.0,3.2715289745347853
3.5,3.0224401347118324
3.0,3.1629968645599575
4.5,3.942593340190502
2.5,2.9286368166598553
3.0,3.5171598745846686
5.0,3.406307046105513
4.0,4.637372083651239
3.5,4.788424931608777
3.0,2.5508428992861782
4.5,3.870304290916616
1.5,2.754094370209024
3.0,3.375309137814759
2.5,3.0673386499740345
1.0,2.6812931678154537
3.0,3.2944524934597967
5.0,3.9134607404761717
2.5,2.6361130150848715
3.0,3.6206207763636074
4.0,3.6992766827648893
3.0,3.9422695551048768
3.5,3.8512331524112304
3.5,4.299608164558161
3.0,4.186624892977442
4.0,3.138155350188474
4.5,3.6563929420352608
3.0,3.5187560747973037
4.0,3.3050155120944007
3.5,4.035818110685161
4.0,3.5546093050812946
4.0,4.106250691033589
1.0,3.521717572559876
3.0,2.853358710795371
1.0,2.740673672778983
2.5,3.825117042287463
4.0,3.2937686309172394
4.0,3.6185333080751123
5.0,4.519774595191988
3.0,4.654046015703005
5.0,4.213411481325158
5.0,4.354636275753341
4.5,4.039917062503075
5.0,3.6709531686902657
2.5,2.9730975488749505
3.5,3.622161316142321
3.5,3.367722152221288
4.0,3.427907288640497
5.0,3.977600032301439
3.0,2.4492683928896284
3.5,3.809570768788745
3.5,3.7828831703454298
5.0,4.22507957072172
3.5,3.36809147264552
3.0,3.6991503394786465
4.5,3.8187043408206134
3.5,3.6803058100633685
4.0,3.8265126539953656
5.0,4.587719820655026
5.0,3.2539288817933056
4.0,4.167507212835693
4.0,4.120854845129614
2.5,2.7972105957475764
3.0,3.9274998887208863
4.0,3.49469200469009
3.0,3.8496233969540445
5.0,3.798920215624695
3.5,2.880908765023944
3.5,3.612422496502025
3.0,3.0436264390689773
4.5,3.9309859088069286
4.0,3.7259742499123107
3.0,3.3619882373868037
3.0,3.6243550815950054
4.0,3.032865130418412
4.0,3.3855159552257286
3.0,3.415504162829859
3.0,3.232866295825264
4.5,4.154655558730061
2.0,3.2707736958455875
4.0,4.035490028021401
1.0,3.3944752728398173
5.0,4.264364249782628
2.0,3.3260063250573877
3.5,3.709248340119638
4.5,3.489682975221813
5.0,4.3358569954472195
2.5,3.4372446055202763
4.0,2.7375901778427187
2.5,3.1725105800092757
3.0,3.28071409773447
3.5,3.9231245833735664
1.5,2.629881735554107
4.0,3.0887527879596566
3.0,2.656138301596077
3.5,3.908477841734564
4.0,3.291398376968782
3.5,4.169507781128305
3.0,3.687545479483381
2.0,2.7086652489235963
4.5,4.0454009584694095
3.0,3.155085342978474
2.0,2.8781866397034728
0.5,1.5812959881655804
4.0,3.9387620692981855
4.0,3.885085814069976
4.0,4.145720733846744
4.5,3.0341481505110615
3.5,3.2368030577148583
3.5,3.1947862964869556
4.5,3.558997846670829
3.0,3.63485089448122
3.0,2.900050154320937
4.5,4.282860823354172
4.0,3.453956745649409
1.5,2.8116989556054475
4.0,4.123608230776359
4.0,3.4694321097783387
3.5,4.408652064465498
3.5,3.6152108570275563
4.0,4.489472871160923
3.0,3.7594445637796228
5.0,4.466837937549566
4.0,3.4697957099056365
4.0,3.643056955842433
1.0,3.361762901549065
4.0,4.475400343109879
4.0,3.9791882267792467
4.0,3.387498164651496
4.0,4.552175729931166
5.0,3.308013785324217
0.5,1.6982186740253031
3.5,2.8950336444327096
4.0,3.5340272025118193
4.0,3.6208670569171866
4.0,3.9095525050577087
4.0,3.03103190003714
4.5,3.866740105905161
4.5,3.7845161505967866
3.5,3.3766986958666148
4.0,3.375069785742364
5.0,4.330508210006408
3.0,3.4527478161646306
3.0,3.154570696067959
4.0,3.4364421242467897
3.5,3.2892305241398407
1.5,3.2514181580266994
4.0,3.3263891898433555
5.0,3.599854749432763
2.0,3.6001192442883796
4.0,4.415584534193932
3.0,4.375438391333006
4.0,3.4049863594842313
5.0,3.296637098986188
3.0,3.334030007786223
5.0,3.47167425940875
2.0,3.835349973815234
1.0,2.9142882358521867
3.0,4.052714545615153
4.5,3.381648596805017
4.0,3.6444504003036164
5.0,4.057560270373706
5.0,4.7773702740642685
2.0,2.9042955629464524
4.0,3.6710486318041466
4.5,3.0701550423488
4.5,3.506272959983516
5.0,3.6002480471768137
4.0,4.113375056845342
3.5,3.4001105899814688
4.0,3.73545357007663
3.5,3.458409773466181
5.0,3.8396806478584224
5.0,4.200669980549666
3.5,3.2682478075715498
3.0,3.677944323350004
2.5,3.4518301057107292
3.5,2.7947329180278158
3.0,2.670314520325455
4.0,3.6996783507801094
2.5,3.0940855341315383
2.5,2.493201375468945
4.0,3.5143698205474516
3.5,3.5258656835203572
5.0,4.067888287964919
4.0,3.9841060728526143
5.0,3.498060212270466
2.5,2.854939086394585
4.0,3.695431120263076
3.0,3.022545297255732
3.5,3.147495803092278
2.0,3.1595894260595996
2.5,3.0547771904045073
3.5,3.218820940962168
3.5,4.11788228223135
0.5,2.942620913221236
3.5,2.894359074801047
5.0,3.78117789348716
4.0,2.792182592182745
1.5,2.0330580358998827
3.5,3.855504666478742
4.5,3.640054050934405
2.0,3.641234376144388
4.5,3.428074927438212
4.0,3.6747123281720633
1.0,2.66537914649241
4.0,3.4533080909596263
3.0,2.4146519304886107
2.0,2.998727109480966
3.0,3.7889040325620895
3.0,3.114011747179945
4.0,3.3960849494670025
3.0,2.6918347171326804
3.0,3.4264890517357904
3.5,3.0685482625277007
5.0,4.511390234585578
2.5,3.5246175210084503
2.0,3.4991853999986557
4.0,3.4431700622618906
5.0,3.781756443868223
3.5,3.539916139025029
3.0,3.5999311582897016
3.0,3.338971444684597
2.0,2.9009529209573697
1.5,2.74699127906291
2.5,3.0131534273887475
4.5,4.043027784126034
5.0,4.574262400941502
3.0,3.3953529738933668
4.0,3.236574608439976
4.0,4.011933563765787
3.5,2.883932433326936
2.0,3.0442810554348227
4.0,3.6198034482835983
4.5,3.772173209722586
3.5,4.070133754463662
4.5,3.623455454880089
2.0,2.847889361757514
3.0,3.3753946033515785
3.5,3.8453463522808273
4.0,3.2743725294244452
4.0,3.5651683190580967
2.5,3.771951519880049
3.0,3.4936455842059426
3.0,3.0434263384231914
2.0,2.5374762836657103
1.5,2.915522801484717
3.5,3.088141435964532
5.0,3.8290139459348276
3.0,3.5500788914494326
4.0,3.3870437095551784
3.0,3.1295855369335115
3.0,3.941491142046933
4.5,3.6914224459967735
2.5,3.7018520192430695
3.5,3.7039302057620005
1.0,3.4425078356719294
5.0,3.9170299843138436
5.0,4.402943648629592
3.5,4.1813430600259895
3.5,3.0190185267280096
4.0,3.5110781990786712
2.0,3.80069981861867
2.0,2.592362822427437
5.0,4.190389870364228
4.0,2.629017859744391
3.5,4.03684863425751
3.0,3.2735956025748654
3.5,4.170863724345399
3.5,3.5772440604090256
2.5,3.5753643571378846
3.0,2.968903888366768
4.0,3.8693942912177897
3.5,3.7819360537184328
4.0,4.07983562116549
1.0,2.9736618062975655
4.0,4.334442045700159
2.0,3.381207968870583
1.5,2.512793325958678
3.5,3.5567001701987206
4.0,3.4756279897578084
4.0,3.6216018465866857
4.5,4.420596239409948
4.0,3.719021829812782
3.5,3.126257923692567
3.0,3.707538168185678
4.0,3.511573696297187
5.0,3.858868130667756
3.0,3.0852706508659393
3.5,3.1729436359314285
3.0,3.4049691599035157
2.5,3.1305676335678276
4.5,3.6003530954431637
3.0,3.4682421182789485
5.0,3.7658444193643694
2.0,3.643383042693453
3.5,3.4280765057436455
4.0,3.701248066842303
5.0,4.559008779895404
5.0,4.305894131791042
3.0,3.247876082595746
3.0,2.9228497310791712
4.0,2.9857696064950336
4.5,4.385970091921387
4.0,3.9584025437776336
3.5,4.118980396361769
4.5,3.319338260376217
4.0,3.0788372141984155
3.5,3.5929809544396356
2.0,3.2621217376258143
4.5,3.434967130999136
0.5,3.7941938054068967
4.5,3.5052704910924004
4.0,4.034441916201892
5.0,2.7041306792870543
5.0,3.6483026333549273
5.0,4.031703720666282
4.0,4.302807632291151
3.0,3.027455840337008
2.0,3.287941839050896
3.0,3.5199815040155227
3.0,3.0428694863433146
3.5,3.2593346659768243
4.0,3.204087167562507
4.0,3.823729371031949
4.0,4.047173477654147
5.0,4.104100000322053
4.0,3.6675577390406717
3.5,3.632758567647898
4.0,3.579334934615817
5.0,4.152488456134026
4.0,4.163584140423942
5.0,3.6310957996305127
3.0,2.894460102007504
4.0,3.6704226344407362
4.5,3.997789685718281
3.0,2.959066802339415
3.0,2.0826085266462218
0.5,2.8017540444656945
4.0,3.4499515383323476
4.0,3.57870727783599
3.5,3.2463808131624208
2.0,2.779093349752033
4.0,3.6729675555648065
3.0,3.0293282764818668
3.0,2.9691415209185332
3.5,2.6802669579797804
5.0,4.185531920606265
3.5,3.8625777848740452
3.5,3.720892622121064
5.0,4.692848882421207
5.0,3.205644953630961
2.0,2.904702458973086
3.5,3.894567458688141
3.0,3.737601675145553
3.0,3.7906598535680587
4.5,3.571701277846287
4.0,3.6136156785424123
5.0,3.6107789499448644
5.0,3.0371292149753923
4.5,3.554451733725864
3.0,2.2898004221126818
2.0,3.7522097367268596
2.0,3.082443458028222
4.0,3.8160044148217658
2.0,3.0603336148260105
4.0,4.18168962345886
3.0,3.574461156170606
4.0,3.679648401811677
4.0,4.042278554416791
3.5,4.266618520718053
3.5,3.682393051357616
4.5,3.8729096238360157
